URL,Description
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Harvey%20James%20G.%20Castillo,Harvey James G. Castillo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Haydee%20Peregrino,Haydee Peregrino
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hazel%20C.%20Jamandre,Hazel C. Jamandre
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hazel%20Deanne%20Tan,Hazel Deanne Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hazel%20Nichole%20S.%20Sadian,Hazel Nichole S. Sadian
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hazel%20T.%20Biana,Hazel T. Biana
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hazel%20Tan,Hazel Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Heather%20O.%20Raymundo,Heather O. Raymundo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hector%20C.%20Maniquiz,Hector C. Maniquiz
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hector%20Crisostomo,Hector Crisostomo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hector%20De%20Rosario,Hector De Rosario
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hedy%20L.%20Tan,Hedy L. Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Heidi%20C.%20Atanacio,Heidi C. Atanacio
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Helen%20Alivio,Helen Alivio
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Helen%20Morco,Helen Morco
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Helen%20T.%20Ornido,Helen T. Ornido
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Helen%20Te,Helen Te
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Atayde,Henry Atayde
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20F.%20Gamboa,Henry F. Gamboa
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Kison,Henry Kison
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20L.%20Bernardo,Henry L. Bernardo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Leen%20A.%20Magahis,Henry Leen A. Magahis
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Praveen%20D%27souza,Henry Praveen D'souza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Sy,Henry Sy
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Taguibao,Henry Taguibao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Henry%20Yutok,Henry Yutok
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Herman%20Guevara%20Rochester,Herman Guevara Rochester
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Herman%20Hendrickx,Herman Hendrickx
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hermes%20Sonny%20P.%20Ribaya%20II,Hermes Sonny P. Ribaya II
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Herminia%20S.%20Gornes,Herminia S. Gornes
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Herminia%20Santos%20Bas,Herminia Santos Bas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hernando%20O.%20Raymundo,Hernando O. Raymundo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Higino%20A.%20Ables,Higino A. Ables
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hilda%20Raysag%20Labignette,Hilda Raysag Labignette
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ho%20Jae%20Kim,Ho Jae Kim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Homer%20J.%20Yabut,Homer J. Yabut
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Honeylette%20S.%20Pangilinan,Honeylette S. Pangilinan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hong%20Cuc%20Thi%20Nguyen,Hong Cuc Thi Nguyen
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hong%20Yap%20Co,Hong Yap Co
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hoovenson%20Haw,Hoovenson Haw
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hsiu-chuan%20Liao,Hsiu-chuan Liao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Hubert%20Caoile,Hubert Caoile
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=I%C3%B1aki%20Casey%20Ethan%20L.%20Almocera,Iñaki Casey Ethan L. Almocera
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=I-Yin%20Chen,I-Yin Chen
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ian%20Christopher%20B.%20Alfonso,Ian Christopher B. Alfonso
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ian%20Christopher%20Rocha,Ian Christopher Rocha
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ibylou%20Bandala%20Golla,Ibylou Bandala Golla
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ida%20Anita%20Q.%20Del%20Mundo,Ida Anita Q. Del Mundo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ida%20Anita%20Quito%20del%20Mundo,Ida Anita Quito del Mundo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Iesha%20Reign%20Angela%20O.%20Lim,Iesha Reign Angela O. Lim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ignacio%20A.%20Manipula,Ignacio A. Manipula
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Igor%20Grossmann,Igor Grossmann
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ike%20Yulo,Ike Yulo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ikko%20M.%20Oquias,Ikko M. Oquias
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ilene%20Y.%20Lopez,Ilene Y. Lopez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Immanuel%20M.%20Obispo,Immanuel M. Obispo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Imroze%20Khan,Imroze Khan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Inaki%20Zubiri,Inaki Zubiri
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Indah%20Werdiningsih,Indah Werdiningsih
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Inigo%20Felipe%20P.%20Tan,Inigo Felipe P. Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Inna%20Reddy%20Edara,Inna Reddy Edara
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Inosencious%20Putranto,Inosencious Putranto
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Io%20Chun%20Kong,Io Chun Kong
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irene%20Balagot,Irene Balagot
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irene%20Chua,Irene Chua
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irene%20Lim,Irene Lim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irene%20Tan,Irene Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Iris%20Valerie%20Domingo%20Gabriel,Iris Valerie Domingo Gabriel
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irish%20Angelica%20Ibon%20Burrage,Irish Angelica Ibon Burrage
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Irving%20Emerson%20Sy,Irving Emerson Sy
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isa%20Lacuna,Isa Lacuna
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isaac%20Robert%20Comandao,Isaac Robert Comandao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabel%20Grace%20D.%20Kehyeng,Isabel Grace D. Kehyeng
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabela%20A.%20Tan,Isabela A. Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabell%20Richell%20N.%20Mendoza,Isabell Richell N. Mendoza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabella%20Aimee%20Q.%20Galapon,Isabella Aimee Q. Galapon
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabella%20Alexandra%20Bernal,Isabella Alexandra Bernal
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabella%20H.%20Pangan,Isabella H. Pangan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabelle%20Francez%20M.%20Raymundo,Isabelle Francez M. Raymundo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isabelle%20Marie%20B.%20Tolentino,Isabelle Marie B. Tolentino
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isagani%20R%20Cruz%20R.%20Cruz,Isagani R Cruz R. Cruz
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isagani%20R.%20Cruz,Isagani R. Cruz
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isagani%20Semira,Isagani Semira
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidoro%20M.%20Cruz,Isidoro M. Cruz
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidoro%20Manaligod%20Cruz,Isidoro Manaligod Cruz
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidro%20G.%20Hildawa%20Jr.,Isidro G. Hildawa Jr.
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidro%20H.%20Marinay,Isidro H. Marinay
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidro%20Panganiban,Isidro Panganiban
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidro%20T.%20Mariinay,Isidro T. Mariinay
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Isidro%20T.%20Marinay,Isidro T. Marinay
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ismael%20Hassanin%20Ahmad%20Tulib,Ismael Hassanin Ahmad Tulib
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ismael%20P.%20Maningas%20Jr.,Ismael P. Maningas Jr.
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ismael%20V.%20Toledo,Ismael V. Toledo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ita%20Karyadi,Ita Karyadi
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivan%20Bondoc,Ivan Bondoc
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivan%20Efreaim%20Gozum,Ivan Efreaim Gozum
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivan%20Emil%20A.%20Labayne,Ivan Emil A. Labayne
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivan%20Jospeh%20B.%20Competente,Ivan Jospeh B. Competente
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivan%20Yaptangco,Ivan Yaptangco
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Ivy%20Frances%20Uy,Ivy Frances Uy
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Belmonte,J. Belmonte
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Edgar%20F.%20Manintim,J. Edgar F. Manintim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Edgardo%20E.%20Mirasol,J. Edgardo E. Mirasol
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Eugenio%20T.%20Banico,J. Eugenio T. Banico
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Gonzaga,J. Gonzaga
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Ligot,J. Ligot
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Neil%20Garcia,J. Neil Garcia
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=J.%20Silverio,J. Silverio
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=JC%20Gaillard,JC Gaillard
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jacco%20Miguel%20M.%20Magpayo,Jacco Miguel M. Magpayo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jacinto%20Tan,Jacinto Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jackelyne%20Khonghun,Jackelyne Khonghun
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jackson%20Martinez,Jackson Martinez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jackylynn%20C.%20Robles,Jackylynn C. Robles
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jacob%20Emmanuel%20Bukid%20Abella,Jacob Emmanuel Bukid Abella
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jacqueline%20Dayrit,Jacqueline Dayrit
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jacquiline%20F.%20Dy,Jacquiline F. Dy
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jada%20Antonette%20M.%20Medroso,Jada Antonette M. Medroso
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jade%20Canieda%20Espuelas,Jade Canieda Espuelas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jade%20D.%20Mendoza,Jade D. Mendoza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jae%20de%20Veyra%20Pickrell,Jae de Veyra Pickrell
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaemin%20Kim,Jaemin Kim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaeyoung%20Yeom%20CJ,Jaeyoung Yeom CJ
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20A.%20Doctolero,Jaime A. Doctolero
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Antonio%20A.%20Postor,Jaime Antonio A. Postor
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Cacho,Jaime Cacho
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20D.%20Ramos,Jaime D. Ramos
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Dalumpines,Jaime Dalumpines
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Lim,Jaime Lim
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Mendoza,Jaime Mendoza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Oscar%20M.%20Salazar,Jaime Oscar M. Salazar
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20P.%20Guevara,Jaime P. Guevara
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Palanca,Jaime Palanca
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20S.%20Ongpin,Jaime S. Ongpin
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaime%20Yuhico,Jaime Yuhico
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jaimee%20G.%20Mendoza,Jaimee G. Mendoza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jairus%20Oswin%20D.%20Anog,Jairus Oswin D. Anog
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jake%20T.%20Barcenas,Jake T. Barcenas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jalaine%20Joyce%20V.%20Malabanan,Jalaine Joyce V. Malabanan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jamel%20F.%20Bernardo,Jamel F. Bernardo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20B.%20Laxa,James B. Laxa
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Brambles,James Brambles
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Chan,James Chan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20De%20Jesus,James De Jesus
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Dudley%20Perera,James Dudley Perera
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Dy,James Dy
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Emerson%20L.%20Ma%C3%B1ez,James Emerson L. Mañez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Garreth%20Gomez,James Garreth Gomez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Kenneth%20Sindayen,James Kenneth Sindayen
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Laxa,James Laxa
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Liao%20Chua,James Liao Chua
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Matthew%20C.%20Espina,James Matthew C. Espina
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Matthew%20C.%20Orbe,James Matthew C. Orbe
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20T.C.%20Na,James T.C. Na
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Tan,James Tan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=James%20Tomas,James Tomas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jameson%20Go,Jameson Go
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jamie%20Angeline%20B.%20Choo,Jamie Angeline B. Choo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jamie%20G.%20Guerrero,Jamie G. Guerrero
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jan%20Enviro%20A.%20Quiambao,Jan Enviro A. Quiambao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jan%20Marvin%20A.%20Goh,Jan Marvin A. Goh
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jan%20Michael%20Alexandre%20C.%20Bernadas,Jan Michael Alexandre C. Bernadas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jan%20Paola%20B.%20Bautista,Jan Paola B. Bautista
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jana%20Mikaela%20A.%20Cerezo,Jana Mikaela A. Cerezo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jane%20Mycka%20B.%20Balmes,Jane Mycka B. Balmes
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jane%20Reyna,Jane Reyna
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jane%20Yap,Jane Yap
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janella%20Gomez,Janella Gomez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janelle%20G.%20Gutierrez,Janelle G. Gutierrez
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janet%20C.%20Atutubo,Janet C. Atutubo
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janet%20Frias,Janet Frias
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janet%20Hope%20C.%20Tauro,Janet Hope C. Tauro
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janet%20M.%20Arnado,Janet M. Arnado
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janet%20U,Janet U
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janeth%20Gardose%20Dichosa,Janeth Gardose Dichosa
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janette%20B.%20Torrato,Janette B. Torrato
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janette%20Grace%20B.%20David,Janette Grace B. David
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janette%20P.%20Calimag,Janette P. Calimag
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janil%20C.%20Manguerra,Janil C. Manguerra
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janina%20Marie%20O.%20Rivera,Janina Marie O. Rivera
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janina%20Monica%20B.%20Cervantes,Janina Monica B. Cervantes
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janina%20Sabelle%20N.%20Rosario,Janina Sabelle N. Rosario
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janna%20Raquel%20D.%20Talampas,Janna Raquel D. Talampas
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Janna%20Ross%20B.%20Ladao,Janna Ross B. Ladao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jannese%20G.%20Villanueva,Jannese G. Villanueva
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jardeleza,Jardeleza
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jasmin%20Salao,Jasmin Salao
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jasmine%20B.%20Macapagal,Jasmine B. Macapagal
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jason%20Baltazar,Jason Baltazar
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jason%20Egwaras,Jason Egwaras
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jason%20Moss,Jason Moss
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jason%20Orquia,Jason Orquia
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jasper%20Chua,Jasper Chua
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jasper%20Paul%20A.%20Cleto,Jasper Paul A. Cleto
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Javier%20Antonio%20Y.%20Portugal,Javier Antonio Y. Portugal
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jay%20B.%20Fallan,Jay B. Fallan
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jay%20Israel%20B.%20De%20Leon,Jay Israel B. De Leon
https://animorepository.dlsu.edu.ph/do/discipline_browser/author_articles?discipline_key=438&author_display=Jay%20Javellana,Jay Javellana
