URL,Description
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/marlon-musngi,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Marlon Musngi
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/michael-manguerra,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Michael Manguerra
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/mike-enriquez,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Mike Enriquez
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/nicanor-roxas,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Nicanor Roxas
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/renann-baldovino,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Renann Baldovino
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/rhen-bedruz,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Rhen Bedruz
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/richard-tanai,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Richard Tanai
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/robert-billones,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Robert Billones
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/ronnie-concepcion,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Ronnie Concepcion
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/ryan-rhay-vicerra,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile Ryan Rhay Vicerra
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/faculty-profile/william-lavadia,Colleges Gcoe Academic Departments Manufacturing Engineering Management Faculty Profile William Lavadia
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/manufacturing-engineering-and-management-bs-mem,Manufacturing Engineering and Management (BS MEM)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-engineering-major-in-manufacturing-engineering-mep-mfe,Master of Engineering major in Manufacturing Engineering (MEP MFE)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-science-in-biomedical-engineering-program-ms-bme,Master of Science in Biomedical Engineering Program (MS BME)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/master-of-science-in-manufacturing-engineering-ms-mfg,Master of Science in Manufacturing Engineering (MS MFG)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/performance-indicators,Performance Indicators (BS MEM)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/specialization-in-biomedical-engineering-mem-bme,Biomedical Engineering (BS BME)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/manufacturing-engineering-management/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering,Mechanical Engineering
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/awards,"Recognitions, Accreditations, and Assessments"
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/awards/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/community-extension-and-linkages,Community Extension and Linkages
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/community-extension-and-linkages/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/contact-information,Contact Us
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/contact-information/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/curriculum-map,Curriculum Map
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/curriculum-map/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/elga,Expected LaSallian Graduate Attributes (ELGA)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/enrollment-and-graduation-statistics,Enrollment and Graduation Statistics
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/enrollment-and-graduation-statistics/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile,Mechanical Engineering
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/alvin-chua,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Alvin Chua
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/alvin-culaba,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Alvin Culaba
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/archie-maglaya,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Archie Maglaya
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/aristotle-ubando,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Aristotle Ubando
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/arvin-fernando,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Arvin Fernando
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/conrad-pantua,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Conrad Pantua
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/efren-dela-cruz,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Efren Dela Cruz
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/gerardo-augusto,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Gerardo Augusto
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/isidro-marfori,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Isidro Marfori
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/ivan-gue,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Ivan Gue
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/jeremias-gonzaga,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Jeremias Gonzaga
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/jeremy-magdaong,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Jeremy Magdaong
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/jose-biona,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Jose Biona
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/joseph-chua,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Joseph Chua
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/laurence-gan-lim,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Laurence Gan Lim
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/manuel-belino,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Manuel Belino
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/martin-kalaw,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Martin Kalaw
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/nimrod-placino,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Nimrod Placino
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/nino-lim,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Nino Lim
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/robby-manrique,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Robby Manrique
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/rolando-paulino,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Rolando Paulino
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/timothy-chu,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Timothy Chu
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/faculty-profile/vitaliano-mamawal,Colleges Gcoe Academic Departments Mechanical Engineering Faculty Profile Vitaliano Mamawal
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/graduate-programs,Graduate Programs
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/laboratory-facilities,Laboratory and Facilities
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/laboratory-facilities/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/objectives,Program Educational Objectives (PEO)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/objectives/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/organizational-structure,Organizational Structure
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/organizational-structure/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/student-outcomes,Student Outcomes (SO)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/student-outcomes/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/undergraduate-programs,Undergraduate Programs
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/undergraduate-programs/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mechanical-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/mem-student-outcomes,Student Outcomes (SO)(BS MEM)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/organizational-structure,Organizational Structure
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/program-educational-objectives,Program Educational Objectives (PEO)(BS MEM)
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/recognitions-accreditations-and-assessments,"Recognitions, Accreditations and Assessments"
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/student-organization-sme-dlsu-chapter,Student Organization-SME DLSU Chapter
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/the-chemical-engineering-society,Chemical Engineering Society
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/the-chemical-engineering-society/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/undergeradute-programs,Undergraduate Programs
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/undergraduate-degree-programs,Undergraduate Programs
https://www.dlsu.edu.ph/colleges/gcoe/academic-departments/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/accreditations,Accreditations
https://www.dlsu.edu.ph/colleges/gcoe/contact-information,Contact Information
https://www.dlsu.edu.ph/colleges/gcoe/deans-gallery,Deans’ Gallery
https://www.dlsu.edu.ph/colleges/gcoe/enrollment-graduation-statistics,Enrollment and Graduation Statistics
https://www.dlsu.edu.ph/colleges/gcoe/faculty-awards-and-recognitions,Faculty Awards and Recognitions
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs,Graduate Degree Programs
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/bs-ms-honors-program,BS/MS Honors Program
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/electronics-computer-engineering,Graduate Programs
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/gcoe-graduate-home,GCOE Graduate Home
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/graduation-requirements,Graduation Requirements
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/industrial-engineering-department,Industrial Engineering Department
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/industrial-engineering-department/recognition-accreditations-and-assessments,"Recognition, Accreditations and Assessments"
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/industrial-engineering-department/recognition-accreditations-and-assessments/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/manufacturing-engineering-management-department,Manufacturing Engineering & Management Department
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/manufacturing-engineering-management-department/expected-lasallian-graduate-attributes-elgas,Expected Lasallian Graduate Attributes (ELGA)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/manufacturing-engineering-management-department/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/mechanical-engineering-department,Mechanical Engineering Department
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/mechanical-engineering-department/undergraduate-thesis-archive,Thesis Archives
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/mechanical-engineering-department/undergraduate-thesis-archive/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/meng-ece,Electronics and Communications Engineering (MEng – Non-thesis)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/ms-cpe,Computer Engineering (MS)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/ms-cpe/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/ms-ece,Electronics and Communications Engineering (MS)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/phd-cpe,Computer Engineering (PhD)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/phd-cpe/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/phd-ece,Electronics and Communications Engineering (PhD)
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/phd-ece/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/phd-research-apprenticeship-program,PhD Research Apprenticeship Program
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/research-and-advanced-studies-office,RASD Overview
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/staff,Staff
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/technopreneurship-trainers-training,Technopreneurship Trainer’s Training
https://www.dlsu.edu.ph/colleges/gcoe/graduate-degree-programs/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/licensure-examinations,Licensure Examinations
https://www.dlsu.edu.ph/colleges/gcoe/linkages,Home
https://www.dlsu.edu.ph/colleges/gcoe/linkages/activities,Activities
https://www.dlsu.edu.ph/colleges/gcoe/linkages/administration,Administration
https://www.dlsu.edu.ph/colleges/gcoe/linkages/administrator-login,Administrator-Manage Evaluations
https://www.dlsu.edu.ph/colleges/gcoe/linkages/benefits-for-participating-companies,Benefits
https://www.dlsu.edu.ph/colleges/gcoe/linkages/development-plans,Development Plans
https://www.dlsu.edu.ph/colleges/gcoe/linkages/member-companies,Member Companies
https://www.dlsu.edu.ph/colleges/gcoe/linkages/organizational-framework,Organizational Framework
https://www.dlsu.edu.ph/colleges/gcoe/linkages/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/obe-framework,OBE Framework
https://www.dlsu.edu.ph/colleges/gcoe/office-of-the-dean,Office of the Dean
https://www.dlsu.edu.ph/colleges/gcoe/opportunities-grants-awards,Opportunities for Grants and Awards
https://www.dlsu.edu.ph/colleges/gcoe/organizational-chart,Organizational Chart
https://www.dlsu.edu.ph/colleges/gcoe/rankings,Rankings
https://www.dlsu.edu.ph/colleges/gcoe/research-centers,Research Centers
https://www.dlsu.edu.ph/colleges/gcoe/student-awards-and-recognitions,Student Awards and Recognitions
https://www.dlsu.edu.ph/colleges/gcoe/student-organizations,Student Organizations
https://www.dlsu.edu.ph/colleges/gcoe/student-outcomes,Student Outcomes
https://www.dlsu.edu.ph/colleges/gcoe/thesis-archive,Thesis Archive
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs,Undergraduate Degree Programs
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-honors-and-masters-of-science-in-mechanical-engineering,BS/MS ME Detailed Description
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-aeronautical-engineering,Bachelor of Science in Aeronautical Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-chemical-engineering,Bachelor of Science in Chemical Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-chemical-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-civil-engineering-w-specializations/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-computer-engineering,Bachelor of Science in Computer Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-computer-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-electronics-engineering,Bachelor of Science in Electronics Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-electronics-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-engineering-bsie,Bachelor of Science in Industrial Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-engineering-with-specialization-in-information-technology,Bachelor of Science in Industrial Engineering with specialization in Information Technology
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-engineering-with-specialization-in-service-management,Bachelor of Science in Industrial Engineering with specialization in Service Management
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-engineering-with-specialization-in-service-management/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-management-engineering-minor-in-information-technology-bsime-it,BS in Industrial Management Engineering minor in Information Technology (BSIME- IT)
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-industrial-management-engineering-minor-in-service-management-bs-ime-sm,BS in Industrial Management Engineering minor in Service Management (BSIME- SM)
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-me-honors-with-specialization-in-mechatronics-engineering-and-master-of-science-in-mechanical-engineering,Bachelor of Science in Mechanical Engineering (Honors) with specialization in Mechatronics Engineering and Master of Science in Mechanical Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-me-honors-with-specialization-in-mechatronics-engineering-and-master-of-science-in-mechanical-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-mechanical-engineering-with-specialization-in-mechatronics-engineering,Bachelor of Science in Mechanical Engineering with Specialization in Mechatronics Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bachelor-of-science-in-mobility-engineering,Bachelor of Science in Mobility Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bs-manufacturing-engineering-and-management-with-specialization-in-biomedical-engineering,Study BME
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bs-manufacturing-engineering-and-management-with-specialization-in-biomedical-engineering/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/bs-ms-honors-program-for-industrial-engineering,Bachelor of Science in Industrial Engineering (Honors) and Master of Science in Industrial Engineering
https://www.dlsu.edu.ph/colleges/gcoe/undergraduate-degree-programs/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/gcoe/vision-mission,Vision-Mission
https://www.dlsu.edu.ph/colleges/gcoe/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/none,Google Plus
https://www.dlsu.edu.ph/colleges/rvrcob,Ramon V. del Rosario College of Business
https://www.dlsu.edu.ph/colleges/rvrcob/-departments/accountancy,Accountancy Department
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments,Academic Departments
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy,Accountancy
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/accreditation-awards-and-recognition,"Accreditation, Awards and Recognition"
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/contact-information,Contact Information
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/contact-information/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/course-description,Course Description
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/course-description/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/department-faculty,Department Faculty
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile,Faculty Profile – ACCTY
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/almazora-feliciano-s,"ALMAZORA, FELICIANO S."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/ancla-van-japheth-m,"ANCLA, VAN JAPHETH M."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/ang-michelle-a,"ANG, MICHELLE A."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/antonio-julian-c,"ANTONIO, JULIAN C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/aquino-nimpha-m,"AQUINO, NIMPHA M."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/baltazar-wilfredo-a,"BALTAZAR, WILFREDO A."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/baluran-fe-violeta-g,"BALURAN, FE VIOLETA G."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/bautista-ma-sinamar-venus-v,"BAUTISTA, MA. SINAMAR VENUS V."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/bauzon-berlin-b,"BAUZON, BERLIN B."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/bauzon-maria-bleselda-b,"BAUZON, MARIA BLESELDA B."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/bendo-mark-vincent-b,"BENDO, MARK VINCENT B."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/binaluyo-jonathan-p,"BINALUYO, JONATHAN P."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/boroy-eda-p,"BOROY, EDA P."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/calixto-roxanie-c,"CALIXTO, ROXANIE C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/cayetano-john-bo-s,"CAYETANO, JOHN BO S."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/chua-sally-a,"CHUA, SALLY A."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/clerigo-carmelita-c,"CLERIGO, CARMELITA C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/concepcion-henry-y,"CONCEPCION, HENRY Y."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/cruz-jennifer-anne-marie-d,"CRUZ, JENNIFER ANNE MARIE D."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/cruz-michael-steve-m,"CRUZ, MICHAEL STEVE M."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/cudia-cynthia-p,"CUDIA, CYNTHIA P."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/de-castro-kenneth-michael-a,"DE CASTRO, KENNETH MICHAEL A."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/de-leon-ellery-d,"DE LEON, ELLERY D."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/de-lima-gregorio-l-iii,"DE LIMA, GREGORIO L. III"
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/demdam-abigael-s,"DEMDAM, ABIGAEL S."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/domondon-pocholo-c,"DOMONDON, POCHOLO C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/endozo-romelyn-c,"ENDOZO, ROMELYN C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/escartin-aaron-c,"ESCARTIN, AARON C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/espiritu-marck-joseph-j,"ESPIRITU, MARCK JOSEPH J."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/ferrer-rodiel-c,"FERRER, RODIEL C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/gomez-maria-rosell-s,"GOMEZ, MARIA ROSELL S."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/gonzales-nino-jose-b,"GONZALES, NIÑO JOSE B."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/kaw-lenny-c,"KAW, LENNY C."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/keh-anson-d,"KEH, ANSON D."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/laco-reginald-l,"LACO, REGINALD L."
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/lat-ernie-m-ii,"LAT, ERNIE M. II"
https://www.dlsu.edu.ph/colleges/rvrcob/academic-departments/accountancy/faculty-profile/legaspi-joy-lynn-r,"LEGASPI, JOY LYNN R."
